dates,ticker,title,link
24-02-08,A005490,[속보] 재계 5위 포스코 회장 최종후보에 장인화…내부 출신 인사,https://finance.naver.com/item/news_read.naver?article_id=0003340511&office_id=025&code=005490&page=62&sm=
24-02-08,A005490,포스코 차기 회장 후보에 장인화…결국 안정 택했다,https://finance.naver.com/item/news_read.naver?article_id=0000072647&office_id=586&code=005490&page=62&sm=
24-02-08,A005490,'철강맨' 장인화 前 포스코 사장…그룹 차기 회장 후보 확정,https://finance.naver.com/item/news_read.naver?article_id=0000811745&office_id=031&code=005490&page=62&sm=
24-02-08,A005490,포스코그룹 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0002327259&office_id=123&code=005490&page=62&sm=
24-02-08,A005490,'이변은 없었다' 포스코회장 최종후보에 포스코맨 '장인화',https://finance.naver.com/item/news_read.naver?article_id=0005140531&office_id=014&code=005490&page=62&sm=
24-02-08,A005490,포스코그룹 차기 회장 후보에 장인화 前 포스코 사장…철강·신사업분야 ...,https://finance.naver.com/item/news_read.naver?article_id=0002854409&office_id=029&code=005490&page=62&sm=
24-02-08,A005490,결국 '순혈 철강맨'…포스코 차기 회장 후보에 장인화 前사장,https://finance.naver.com/item/news_read.naver?article_id=0003862253&office_id=079&code=005490&page=62&sm=
24-02-08,A005490,‘포스코 차기 회장 후보’에 장인화 前 사장 확정…후추위 “비전실행력...,https://finance.naver.com/item/news_read.naver?article_id=0002264741&office_id=016&code=005490&page=62&sm=
24-02-08,A005490,포스코그룹 차기 회장 최종 후보에 장인화 전 사장,https://finance.naver.com/item/news_read.naver?article_id=0002798334&office_id=119&code=005490&page=62&sm=
24-02-08,A005490,"장인화 前 포스코 사장, 포스코그룹 차기 회장 후보 확정(종합)",https://finance.naver.com/item/news_read.naver?article_id=0005670808&office_id=018&code=005490&page=62&sm=
24-02-08,A005490,[속보] 포스코 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0003278175&office_id=032&code=005490&page=62&sm=
24-02-08,A005490,"포스코 후추위 ""장인화 회장후보, 글로벌 미래경쟁력 강화 적임자""(2보...",https://finance.naver.com/item/news_read.naver?article_id=0005140441&office_id=014&code=005490&page=62&sm=
24-02-08,A005490,포스코 회장 최종 후보자 오늘 공개 예정,https://finance.naver.com/item/news_read.naver?article_id=0014498072&office_id=001&code=005490&page=62&sm=
24-02-08,A005490,포스코 회장 최종 후보자 오늘 공개 예정,https://finance.naver.com/item/news_read.naver?article_id=0014498071&office_id=001&code=005490&page=62&sm=
24-02-08,A005490,포스코 회장 최종 후보자 오늘 공개 예정,https://finance.naver.com/item/news_read.naver?article_id=0014498070&office_id=001&code=005490&page=62&sm=
24-02-08,A005490,포스코 차기 회장 내정자 오늘 발표할 듯,https://finance.naver.com/item/news_read.naver?article_id=0014498076&office_id=001&code=005490&page=62&sm=
24-02-08,A005490,포스코 차기 회장 내정자 오늘 발표할 듯,https://finance.naver.com/item/news_read.naver?article_id=0014498073&office_id=001&code=005490&page=62&sm=
24-02-08,A005490,포스코 차기 회장 내정자 오늘 발표할 듯,https://finance.naver.com/item/news_read.naver?article_id=0014498075&office_id=001&code=005490&page=62&sm=
24-02-08,A005490,포스코 차기 회장 내정자 오늘 발표할 듯,https://finance.naver.com/item/news_read.naver?article_id=0014498078&office_id=001&code=005490&page=62&sm=
24-02-08,A005490,포스코 차기 회장 내정자 오늘 발표할 듯,https://finance.naver.com/item/news_read.naver?article_id=0014498074&office_id=001&code=005490&page=62&sm=
24-02-08,A005490,포스코 회장 후보에 장인화 전 사장,https://finance.naver.com/item/news_read.naver?article_id=0003278205&office_id=032&code=005490&page=63&sm=
24-02-08,A005490,'재계 5위' 포스코 차기 수장 장인화…애경 장영신 회장이 고모,https://finance.naver.com/item/news_read.naver?article_id=0007344327&office_id=421&code=005490&page=63&sm=
24-02-08,A005490,"최정우와 경합했던 장인화, 포스코 회장 입성 순탄할까",https://finance.naver.com/item/news_read.naver?article_id=0002798357&office_id=119&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 회장에 정통 포스코맨 장인화동영상기사,https://finance.naver.com/item/news_read.naver?article_id=0001147718&office_id=215&code=005490&page=63&sm=
24-02-08,A005490,재수 끝에 포스코 회장 최종 후보된 ‘철강맨’ 장인화···향후 과제는...,https://finance.naver.com/item/news_read.naver?article_id=0003278182&office_id=032&code=005490&page=63&sm=
24-02-08,A005490,포스코 회장 최종후보로 장인화 전 포스코 사장 낙점...내달 정기주총...,https://finance.naver.com/item/news_read.naver?article_id=0000071686&office_id=050&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 회장 최종 후보에 내부 출신 장인화 전 포스코 사장 낙점,https://finance.naver.com/item/news_read.naver?article_id=0002620606&office_id=021&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 회장 최종후보에 장인화 전 포스코 사장 낙점,https://finance.naver.com/item/news_read.naver?article_id=0003329036&office_id=241&code=005490&page=63&sm=
24-02-08,A005490,포스코 차기 회장 후보에 장인화 전 포스코 사장 낙점,https://finance.naver.com/item/news_read.naver?article_id=0001255006&office_id=082&code=005490&page=63&sm=
24-02-08,A005490,[속보]포스코 차기 회장 ‘장인화 전 포스코 사장’ 내정,https://finance.naver.com/item/news_read.naver?article_id=0003429475&office_id=081&code=005490&page=63&sm=
24-02-08,A005490,[2보] 포스코그룹 회장 최종후보에 '내부인사' 장인화 전 포스코 사...,https://finance.naver.com/item/news_read.naver?article_id=0014498127&office_id=001&code=005490&page=63&sm=
24-02-08,A005490,[속보] 포스코그룹 차기 회장 최종후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0004946832&office_id=015&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0000969447&office_id=366&code=005490&page=63&sm=
24-02-08,A005490,"포스코 회장 후보, 장인화…이전 회장들과 다른 점은?",https://finance.naver.com/item/news_read.naver?article_id=0012366409&office_id=003&code=005490&page=63&sm=
24-02-08,A005490,[속보]포스코 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0002854394&office_id=029&code=005490&page=63&sm=
24-02-08,A005490,[속보] 재계 5위 포스코 회장 최종후보에 장인화…내부 출신 인사,https://finance.naver.com/item/news_read.naver?article_id=0003340511&office_id=025&code=005490&page=63&sm=
24-02-08,A005490,포스코 차기 회장에 장인화 전 포스코 사장 내정...이사회 앞둬,https://finance.naver.com/item/news_read.naver?article_id=0003815792&office_id=023&code=005490&page=63&sm=
24-02-08,A005490,[단독] 포스코 차기 회장에 장인화 前사장,https://finance.naver.com/item/news_read.naver?article_id=0003815791&office_id=023&code=005490&page=63&sm=
24-02-08,A005490,포스코 ‘최종 1인’은 누구… 30년만에 ‘외부출신 회장’ 나올지 주...,https://finance.naver.com/item/news_read.naver?article_id=0002620582&office_id=021&code=005490&page=63&sm=
24-02-08,A005490,포스코 차기 회장 최종후보에 장인화 전 사장동영상기사,https://finance.naver.com/item/news_read.naver?article_id=0000643905&office_id=422&code=005490&page=63&sm=
24-02-08,A005490,"[속보] 장인화 전 포스코 사장, 포스코그룹 10대 회장 후보에",https://finance.naver.com/item/news_read.naver?article_id=0000784679&office_id=469&code=005490&page=63&sm=
24-02-08,A005490,포스코 장인화 회장 후보 확정…포스코 직원들 첫 반응은?,https://finance.naver.com/item/news_read.naver?article_id=0012366522&office_id=003&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 차기 회장 후보로 장인화 전 포스코 사장 확정,https://finance.naver.com/item/news_read.naver?article_id=0001798342&office_id=057&code=005490&page=63&sm=
24-02-08,A005490,장인화 포스코 회장 후보…특유의 '조직문화' 바꿀까?,https://finance.naver.com/item/news_read.naver?article_id=0012366483&office_id=003&code=005490&page=63&sm=
24-02-08,A005490,[속보] 포스코 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0003902872&office_id=022&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 차기 회장 최종후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0001995953&office_id=052&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0002620604&office_id=021&code=005490&page=63&sm=
24-02-08,A005490,포스코 차기 회장 후보에 장인화,https://finance.naver.com/item/news_read.naver?article_id=0005256706&office_id=009&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 차기 회장 최종후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0014498126&office_id=001&code=005490&page=63&sm=
24-02-08,A005490,[속보] 포스코그룹 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0000056188&office_id=243&code=005490&page=63&sm=
24-02-08,A005490,[속보] 포스코그룹 차기 회장 최종후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0005256662&office_id=009&code=005490&page=63&sm=
24-02-08,A005490,[속보] 포스코 차기 회장 후보 '장인화 전 포스코 사장' 확정,https://finance.naver.com/item/news_read.naver?article_id=0000266305&office_id=629&code=005490&page=63&sm=
24-02-08,A005490,[속보]포스코 차기 회장 후보에 장인화 전 사장,https://finance.naver.com/item/news_read.naver?article_id=0005378226&office_id=277&code=005490&page=63&sm=
24-02-08,A005490,'혁신보다 안정'…포스코 차기 회장에 정통 포스코맨 '장인화'(상보),https://finance.naver.com/item/news_read.naver?article_id=0005670803&office_id=018&code=005490&page=63&sm=
24-02-08,A005490,[속보]포스코 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0005140433&office_id=014&code=005490&page=63&sm=
24-02-08,A005490,[1보] 포스코그룹 차기 회장 최종후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0014498110&office_id=001&code=005490&page=63&sm=
24-02-08,A005490,[속보] 포스코그룹 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0004297875&office_id=011&code=005490&page=63&sm=
24-02-08,A005490,[속보] 포스코 차기 회장에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0002798324&office_id=119&code=005490&page=63&sm=
24-02-08,A005490,"[속보]포스코 후추위, 차기 회장에 '장인화' 선정",https://finance.naver.com/item/news_read.naver?article_id=0005670794&office_id=018&code=005490&page=63&sm=
24-02-08,A005490,포스코 차기 회장 내정 장인화는 어떤 인물?,https://finance.naver.com/item/news_read.naver?article_id=0000861563&office_id=088&code=005490&page=63&sm=
24-02-08,A005490,‘재계 순위 5위’ 포스코그룹 제10대 차기회장 후보에 장인화 전 포...,https://finance.naver.com/item/news_read.naver?article_id=0003902895&office_id=022&code=005490&page=63&sm=
24-02-08,A005490,"포스코의 선택은 '철강맨' 장인화…""회사의 근간 챙긴 것""",https://finance.naver.com/item/news_read.naver?article_id=0004997027&office_id=008&code=005490&page=63&sm=
24-02-08,A005490,포스코 회장 최종 후보에 장인화,https://finance.naver.com/item/news_read.naver?article_id=0004946870&office_id=015&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 차기 회장에 장인화 내정…포스코 출신 '철강맨'(종합),https://finance.naver.com/item/news_read.naver?article_id=0007344198&office_id=421&code=005490&page=63&sm=
24-02-08,A005490,"[프로필] 장인화 포스코 회장 내정자…""철강·신사업 섭렵한 덕장""",https://finance.naver.com/item/news_read.naver?article_id=0007344172&office_id=421&code=005490&page=63&sm=
24-02-08,A005490,[프로필] 장인화 포스코 회장 후보,https://finance.naver.com/item/news_read.naver?article_id=0002798335&office_id=119&code=005490&page=63&sm=
24-02-08,A005490,포스코 차기 회장 장인화 확정...주주 결정만 남았다,https://finance.naver.com/item/news_read.naver?article_id=0002320933&office_id=092&code=005490&page=63&sm=
24-02-08,A005490,포스코 차기 회장에 '철강맨' 장인화 전 포스코 사장 내정(상보),https://finance.naver.com/item/news_read.naver?article_id=0007344152&office_id=421&code=005490&page=63&sm=
24-02-08,A005490,[프로필] 장인화 포스코그룹 차기 회장 후보자,https://finance.naver.com/item/news_read.naver?article_id=0004997008&office_id=008&code=005490&page=63&sm=
24-02-08,A005490,6년만에 재계 5위 포스코 수장 교체…내우외환 위기 시험대,https://finance.naver.com/item/news_read.naver?article_id=0005256678&office_id=009&code=005490&page=63&sm=
24-02-08,A005490,포스코그룹 차기 회장 후보에 장인화 전 포스코 사장,https://finance.naver.com/item/news_read.naver?article_id=0000369985&office_id=374&code=005490&page=63&sm=
